iso3,country,year,export_usd,lsci,gdp_usd,population,fdi_gdp,reer,official_fx,clmv,asean6,covid,ln_export,ln_lsci,ln_gdp,ln_population,ln_lsci_lag1,data_complete,export_usd_agri,export_usd_mfg,ln_export_agri,ln_export_mfg,lsci_lag1,fx_growth,lsci_quarters,lsci_partial_year
KHM,Cambodia,2012,5330545902.2902775,15.1057675,17826536699.8016,14945085.0,11.1524912445112,,4033.0,1,0,0,22.396719490571883,2.7150766245375393,23.603954009898423,16.519893041204913,2.980192021914563,1,223172143.68301803,4931334224.982945,19.223453976395174,22.31887542225705,19.6915975,-0.006283109523222863,4,0
KHM,Cambodia,2013,6665865414.361354,21.63114,19807135252.8649,15170208.0,10.4430587644193,,4027.25,1,0,0,22.62026562676336,3.0741339431531065,23.709308076036866,16.534844062502962,2.7150766245375393,1,404041776.7526319,6258957089.430901,19.81702883838275,22.557279409046796,15.1057675,-0.0014257376642697883,4,0
KHM,Cambodia,2014,6748663680.24069,21.7191675,22041463967.9009,15396772.0,8.40902020300656,,4037.5,1,0,0,22.632610348933873,3.0781951656018887,23.816191242251193,16.54966843502292,3.0741339431531065,1,361677213.5341527,6386986466.706537,19.70626269669111,22.577528392642538,21.63114,0.0025451610900739663,4,0
KHM,Cambodia,2015,8557668794.46,31.1958025,24174170369.0738,15623251.0,7.54029662001984,,4067.75,1,0,0,22.870093652913788,3.440283550508347,23.908550559975033,16.56427081132144,3.0781951656018887,1,455487222.0100001,8098280327.51,19.936878221603404,22.814917570839178,21.7191675,0.007492260061919609,4,0
KHM,Cambodia,2016,10073044058.48827,36.898315,26556545153.3573,15852803.0,9.32318507305764,,4058.69457885305,1,0,0,23.033128787816608,3.6081658860472117,24.00254207603656,16.57885688807812,3.440283550508347,1,474134546.37190497,9595231048.545818,19.977001692485963,22.984532046214728,31.1958025,-0.0022261498732590868,4,0
KHM,Cambodia,2017,11278127964.009998,34.5971075,29355665909.7905,16073372.0,9.49760203098743,,4050.5799859191,1,0,0,23.14613110860592,3.543770080303253,24.10275141091964,16.59267454768711,3.6081658860472117,1,583408276.7400002,10691395720.13,20.184397802373024,23.092705116616024,36.898315,-0.001999311053418329,4,0
KHM,Cambodia,2018,12700279675.740002,32.3786575,33145892168.8958,16274522.0,9.69240300027112,,4051.16690028162,1,0,0,23.264889851880294,3.477499486611709,24.224184629426272,16.605111375427903,3.543770080303253,1,698601486.9300001,11997960932.020002,20.36459101877734,23.20800254996431,34.5971075,0.0001448963764596467,4,0
KHM,Cambodia,2019,14844775835.800009,32.2428625,36685356407.7206,16481304.0,9.98500044202808,,4061.14896313364,1,0,0,23.42091384473152,3.473296700917919,24.32564350441806,16.61773720552888,3.477499486611709,1,718987468.2299999,14122896448.82001,20.393354486089756,23.371063178911296,32.3786575,0.002463996941554303,4,0
KHM,Cambodia,2020,17412052058.33999,39.07691,34818073901.4851,16725474.0,10.410239809326,,4092.78321900878,1,0,1,23.580428450428684,3.66553175547122,24.27340245388873,16.63244350438415,3.473296700917919,1,813882915.55,16596130368.719988,20.51732707523042,23.532435394816403,32.2428625,0.0077894842475148,4,0
KHM,Cambodia,2021,16949623220.01,37.277455,36790163687.4421,16974305.0,9.4684591111041,,4098.72279505888,1,0,1,23.55351144161784,3.6183887203196994,24.328496355290547,16.647211288008272,3.66553175547122,1,921025322.26,16025245553.23,20.640998088152152,23.497431162770223,39.07691,0.0014512315293206957,4,0
KHM,Cambodia,2022,20750452544.58,35.921765,39994532959.6074,17201724.0,8.94830125779534,,4102.03786482335,1,0,0,23.75583389276265,3.581343379197864,24.412008605709516,16.660520169318875,3.6183887203196994,1,1013154407.14,19735443920.43,20.736334476204462,23.705682039876134,37.277455,0.0008088055548587381,4,0
KHM,Cambodia,2023,21676660006.492496,41.0189375,42335646895.7984,17423880.0,9.35096701989758,,4110.65274641577,1,0,0,23.799501942908467,3.714033850309747,24.468895284325427,16.67335223707882,3.581343379197864,1,1711672991.9775,19961357690.635,21.260737087062413,23.71706412608933,35.921765,0.002100146774922651,4,0
KHM,Cambodia,2024,26663355699.912,47.5957,46352647037.2406,17638801.0,9.48089832015712,,4072.39723921642,1,0,0,24.006556013990238,3.862742421022366,24.559544237084655,16.685611635711275,3.714033850309747,1,4090210229.402,22571293350.83,22.13186220651193,23.83994473011411,41.0189375,-0.009306431255402425,4,0
KHM,Cambodia,2025,31281013569.28501,55.2327875,51267065842.9641,17847982.0,9.94609689113059,,4013.43310400666,1,0,0,24.166277155208686,4.0115567533981356,24.660314391593214,16.697401006577635,3.862742421022366,1,4033889483.4289,27245299063.086216,22.117996879828706,24.028146831727476,47.5957,-0.014478974359855346,4,0
